file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
src,org.argouml.uml.ui.ActionSetSourcePath,class,1,33,2,0,27,3,3,2,0,1,0,1,19,138
src,org.argouml.uml.ui.behavior.state_machines.UMLStateEntryList,class,3,2,8,0,0,1,2,2,0,0,0,0,0,50
src,org.argouml.uml.ui.foundation.core.UMLModelElementElementResidenceListModel,class,1,3,4,0,6,3,3,1,0,0,0,0,3,52
src,org.argouml.uml.ui.behavior.collaborations.TestUMLCollaborationRepresentedClassifierComboBoxModel,class,7,9,2,0,34,3,6,3,0,4,0,0,19,122
src,org.argouml.uml.diagram.deployment.ui.DeploymentDiagramPropPanelFactory,class,4,3,1,0,0,0,1,1,0,0,0,0,0,43
src,org.argouml.uml.cognitive.critics.TestCrMissingClassName,class,2,2,3,0,3,1,2,1,0,0,0,0,1,35
src,org.argouml.model.euml.PseudostateKindEUMLImpl,class,1,10,1,0,0,45,10,10,0,0,0,0,0,66
src,org.argouml.model.DeleteInstanceEvent,class,1,1,3,0,0,0,1,1,0,1,0,1,0,51
src,org.argouml.uml.ui.ActionUseCaseDiagram,class,5,12,3,0,9,4,4,4,0,1,0,1,6,110
src,org.argouml.uml.PredicateNotInTrash,class,2,2,1,0,4,1,2,2,0,0,0,0,1,49
src,org.argouml.model.TestUmlFactoryBuildNode,class,1,6,2,0,17,15,6,6,0,0,0,0,29,120
src,org.argouml.cognitive.ToDoListEvent,class,1,3,1,0,1,0,3,3,0,1,0,0,1,61
src,org.argouml.uml.ui.foundation.core.UMLFeatureOwnerScopeCheckBox,class,1,2,8,0,6,1,2,2,0,0,0,0,3,46
src,org.argouml.persistence.ZargoFilePersister,class,11,121,6,0,87,222,24,8,0,2,0,1,8,628
src,org.argouml.uml.ui.foundation.core.TestUMLCollaborationInteractionListModel,class,2,7,3,0,9,8,5,1,0,1,0,1,4,77
src,org.argouml.cognitive.ToDoItem,class,11,66,1,1,39,297,34,32,0,14,4,5,2,513
src,org.argouml.uml.ui.behavior.use_cases.UMLExtendExtensionPointListModel,class,1,10,5,0,11,15,6,1,0,0,0,0,12,96
src,org.argouml.uml.ui.foundation.core.UMLContainerResidentListModel,class,1,3,4,0,6,3,3,1,0,0,0,0,3,55
src,org.argouml.uml.ui.behavior.common_behavior.TestActionNewReception,class,2,3,2,0,5,3,3,2,0,0,0,0,2,58
src,org.argouml.profile.CoreProfileReference,class,1,1,2,0,1,0,1,1,0,2,0,2,0,56
src,org.argouml.uml.ui.TabSrc,class,11,51,7,0,40,21,11,7,1,8,0,3,5,222
src,org.argouml.gefext.ArgoFigLine,class,1,8,2,0,7,8,8,8,0,1,0,0,0,97
src,org.argouml.model.UmlChangeEvent,class,0,3,2,0,1,0,3,2,0,1,0,0,0,65
src,org.argouml.uml.diagram.ui.StylePanelFigAssociationClass,class,3,16,10,0,12,6,4,2,0,0,0,0,0,108
src,org.argouml.cognitive.ui.ToDoByPoster,class,10,37,5,0,12,0,5,5,0,1,0,1,6,201
src,org.argouml.notation.providers.uml.ObjectFlowStateStateNotationUml,class,3,35,3,0,44,28,8,5,0,0,0,0,22,252
src,org.argouml.uml.diagram.collaboration.ui.FigMessageGroup,class,10,28,6,0,25,66,13,10,0,1,0,0,0,208
src,org.argouml.model.euml.FacadeEUMLImpl,class,104,578,1,0,113,62086,353,352,0,1,0,0,3,1714
src,org.argouml.ui.explorer.rules.GoModelToBaseElements,class,1,10,2,0,11,3,3,3,0,0,0,0,6,74
src,org.argouml.model.mdr.CollectionHelper,class,0,9,1,0,8,0,1,0,1,0,0,0,0,70
src,org.argouml.uml.diagram.activity.ui.ActivityDiagramPropPanelFactory,class,4,3,1,0,0,0,1,1,0,0,0,0,0,42
src,org.argouml.ui.cmd.LastRecentlyUsedMenuList,class,2,15,1,0,19,0,3,2,0,7,0,1,6,190
src,org.argouml.uml.diagram.ui.ActionSetMode,class,3,16,2,1,7,66,12,10,0,1,0,1,2,186
src,org.argouml.ui.cmd.ActionHelp,class,1,2,2,0,3,1,2,2,0,1,0,1,3,55
src,org.argouml.ui.ArgoStatusBar,class,6,10,6,0,8,45,9,8,0,0,0,0,9,91
src,org.argouml.uml.util.namespace.StringNamespaceElement,class,1,3,1,0,0,0,3,3,0,1,0,0,0,55
src,org.argouml.uml.diagram.ui.ModeCreateCommentEdge,class,4,8,3,0,6,1,2,0,0,0,0,0,6,60
src,org.argouml.uml.cognitive.critics.CrTooManyAttr,class,2,12,5,0,15,3,3,3,0,2,0,2,4,91
src,org.argouml.uml.TMResults,class,3,52,2,0,21,29,11,10,0,4,0,1,12,204
src,org.argouml.uml.cognitive.critics.TestCrTooManyOper,class,2,3,3,0,4,3,3,1,0,0,0,0,2,39
src,org.argouml.profile.ResourceModelLoader,class,4,5,2,0,7,0,3,3,0,2,0,1,0,74
src,org.argouml.uml.cognitive.critics.CrMissingStateName,class,6,26,4,0,29,15,6,6,0,1,0,1,14,134
src,org.argouml.uml.ui.behavior.common_behavior.ActionNewCallAction,class,2,7,4,0,12,10,4,2,2,1,0,1,5,77
src,org.argouml.uml.cognitive.critics.TestCrDupParamName,class,3,3,2,0,15,1,3,2,0,1,0,0,17,63
src,org.argouml.cognitive.ui.AbstractGoList,class,2,4,1,6,0,4,4,4,0,1,0,0,0,67
src,org.argouml.persistence.PGMLStackParser,class,32,134,2,0,75,163,22,14,0,9,0,1,1,676
src,org.argouml.uml.ui.behavior.activity_graphs.PropPanelCallState,class,4,4,10,0,14,4,4,2,0,3,0,1,9,97
src,org.argouml.uml.cognitive.critics.TestCrUnconventionalPackName,class,2,4,2,0,11,4,4,4,0,1,0,0,5,69
src,org.argouml.uml.util.PathComparator,class,0,49,1,0,16,0,3,2,0,1,0,0,9,173
src,org.argouml.cognitive.checklist.TestChecklist,class,2,7,2,0,8,1,2,2,0,0,0,0,0,91
src,org.argouml.uml.diagram.static_structure.ui.FigComment,class,23,117,3,0,92,435,39,29,0,10,0,2,16,713
src,org.argouml.uml.ui.SourcePathDialog,class,6,20,3,0,40,0,6,3,0,5,0,0,6,165
src,org.argouml.notation.providers.uml.TestAttributeAndOperationNotationUml,class,9,82,2,0,79,369,30,19,0,42,0,42,231,906
src,org.argouml.ui.PerspectiveSupport,class,0,15,1,1,6,19,11,9,1,3,0,1,1,132
src,org.argouml.uml.ui.foundation.core.UMLOperationConcurrencyRadioButtonPanel,class,1,15,6,0,13,3,3,2,1,1,0,1,9,95
src,org.argouml.ui.explorer.rules.GoTransitionToTarget,class,1,7,2,0,6,3,3,3,0,0,0,0,4,65
src,org.argouml.uml.diagram.TestDiagramSettings,class,2,7,2,0,22,0,7,6,0,1,0,0,0,131
src,org.argouml.model.ActivityDiagram,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,31
src,org.argouml.cognitive.TestItemUID,class,38,11,2,0,30,13,6,5,0,2,0,0,26,252
src,org.argouml.ui.GotoDialog,class,3,5,3,0,17,1,3,2,0,1,0,0,2,91
src,org.argouml.uml.diagram.sequence.ui.ModeExpand,class,3,18,2,0,17,3,6,6,0,3,0,0,1,108
src,org.argouml.ui.explorer.ExplorerPopup,class,39,146,19,0,121,131,19,13,0,9,0,3,100,894
src,org.argouml.uml.ui.behavior.common_behavior.PropPanelDestroyAction,class,1,1,9,0,1,0,1,1,0,0,0,0,1,39
src,org.argouml.sequence2.diagram.FigMessageSpline,class,1,4,2,0,4,6,4,3,0,0,0,0,0,76
src,org.argouml.uml.diagram.ui.FigDependency,class,10,13,3,2,19,35,11,6,0,2,0,1,0,147
src,org.argouml.uml.cognitive.critics.ChildGenDerivedClasses,class,5,16,4,0,19,6,4,4,0,0,0,0,8,105
src,org.argouml.uml.ui.behavior.state_machines.ActionAddSignalsToSignalEvent,class,2,9,3,0,17,10,5,0,0,2,1,2,7,84
src,org.argouml.model.XmiExtensionWriter,interface,0,1,1,0,0,0,1,0,0,0,0,0,0,41
src,org.argouml.uml.ui.foundation.extension_mechanisms.UMLTagDefinitionOwnerComboBoxModel,class,2,6,3,0,16,6,4,1,0,0,0,0,8,79
src,org.argouml.uml.ui.behavior.common_behavior.ActionRemoveArgument,class,2,4,3,0,7,1,2,1,0,0,0,0,2,56
src,org.argouml.ui.explorer.rules.GoOperationToCollaborationDiagram,class,4,8,2,0,10,3,3,3,0,0,0,0,4,79
src,org.argouml.uml.ui.behavior.collaborations.ActionSetAssociationRoleBase,class,2,10,2,0,10,1,2,2,0,0,0,0,4,72
src,org.argouml.profile.internal.ocl.InvalidOclException,class,0,1,3,0,0,0,1,1,0,0,0,0,0,39
src,org.argouml.uml.ui.UMLUserInterfaceComponent,interface,0,2,1,0,0,1,2,2,0,0,0,0,0,44
src,org.argouml.uml.ui.behavior.common_behavior.ActionNewAction,class,2,28,3,8,24,4,4,2,1,7,1,1,13,148
src,org.argouml.uml.diagram.state.PredIsFinalState,class,2,3,1,0,2,3,3,2,1,1,0,1,1,52
src,org.argouml.uml.ui.behavior.common_behavior.UMLReceptionSignalComboBox,class,4,4,6,0,9,1,2,1,0,0,0,0,2,58
src,org.argouml.uml.ui.foundation.core.UMLDiagramNameDocument,class,2,8,4,0,3,3,3,1,0,0,0,0,2,62
src,org.argouml.uml.diagram.ui.ActionAddAssociationRole,class,2,4,3,0,6,1,2,2,0,1,0,1,5,87
src,org.argouml.util.MyTokenizer,class,5,122,4,0,25,353,35,34,1,32,5,5,6,681
src,org.argouml.util.osdep.StartBrowser,class,2,10,1,0,15,1,2,2,2,1,0,1,7,100
