file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
src,com.puppycrawl.tools.checkstyle.checks.descendanttoken.InputDescendantTokenLastTokenType,class,0,0,1,0,0,0,0,0,0,0,0,0,0,5
src,checks.coding.IllegalTokenTextCheck,class,3,17,5,0,14,24,9,9,0,2,1,1,1,144
src,com.puppycrawl.tools.checkstyle.grammar.java8.InputLambda10,class,2,3,1,0,5,1,3,3,2,1,0,1,2,15
src,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisAllowLocalVars,class,0,6,1,0,0,0,6,2,0,2,0,0,0,40
src,com.puppycrawl.tools.checkstyle.checks.whitespace.methodparampad.InputMethodParamPad,class,2,8,1,0,2,28,8,8,0,0,0,0,3,71
src,testset.coding.IllegalCatchCheckTest,class,4,6,3,0,9,15,6,5,0,0,0,0,4,90
src,testset.internal.utils.ConfigurationUtil,class,2,11,1,0,9,10,5,4,4,0,0,0,3,69
src,com.puppycrawl.tools.checkstyle.checks.naming.localfinalvariablename.InputLocalFinalVariableNameTryResources,class,0,9,1,0,3,15,6,0,0,0,0,0,2,73
src,com.puppycrawl.tools.checkstyle.checks.whitespace.singlespaceseparator.InputSingleSpaceSeparatorStartOfTheLine,class,0,0,1,0,0,0,0,0,0,1,0,0,0,5
src,com.puppycrawl.tools.checkstyle.checks.blocks.emptyblock.InputEmptyBlockSemantic,class,0,9,1,0,0,6,4,1,0,1,0,1,0,71
src,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.FetchProfile2,class,6,1,1,0,3,0,1,1,0,6,0,0,1,134
src,com.puppycrawl.tools.checkstyle.checks.whitespace.emptylineseparator.InputEmptyLineSeparatorPreviousLineEmptiness,class,0,5,1,0,0,3,3,3,1,2,0,1,0,19
src,com.puppycrawl.tools.checkstyle.javadocpropertiesgenerator.InputJavadocPropertiesGeneratorJavadocParseError,class,0,1,1,0,0,0,1,0,0,1,1,1,0,9
src,com.puppycrawl.tools.checkstyle.checks.design.visibilitymodifier.InputVisibilityModifierImmutableStarImport2,class,1,0,1,0,0,0,0,0,0,1,1,0,0,7
src,com.puppycrawl.tools.checkstyle.checks.javadoc.writetag.InputWriteTag,class,0,3,1,0,0,3,3,3,0,0,0,0,0,31
src,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationUseTabs,class,0,4,1,0,1,0,1,1,0,0,0,0,2,29
src,com.puppycrawl.tools.checkstyle.grammar.MyInterface,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,5
src,checks.annotation.AnnotationUseStyleCheck,class,9,54,4,0,31,88,16,8,0,9,5,6,1,504
src,checks.coding.AbstractSuperCheck,class,5,43,4,2,22,46,12,9,0,4,1,1,1,216
src,com.puppycrawl.tools.checkstyle.checks.whitespace.parenpad.InputParenPadLambdaOnlyWithSpace,class,0,2,1,0,3,0,1,0,0,0,0,0,3,15
src,checks.regexp.RegexpSinglelineCheck,class,3,8,4,0,7,0,8,7,0,2,0,0,0,91
src,gui.CodeSelector,class,1,5,1,0,13,0,3,2,0,3,0,0,0,39
src,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationTryWithResourcesStrict,class,0,16,1,0,10,3,2,0,1,0,0,0,26,167
src,testset.whitespace.WhitespaceAroundCheckTest,class,4,2,3,0,2,1,2,1,0,0,0,0,0,436
src,com.puppycrawl.tools.checkstyle.checks.naming.classtypeparametername.Input,class,6,11,1,0,0,55,10,1,0,0,0,0,0,46
src,gui.Main,class,2,4,1,0,8,0,2,2,2,1,0,1,0,52
src,com.puppycrawl.tools.checkstyle.checks.coding.fallthrough.InputFallThrough2,class,1,44,1,0,2,0,1,1,1,0,0,0,3,90
src,com.puppycrawl.tools.checkstyle.checks.coding.equalsavoidnull.InputEqualsAvoidNullOnTheSameLine,class,0,1,1,0,1,0,0,0,0,0,0,0,0,7
src,com.puppycrawl.tools.checkstyle.main.InputMainSuppressionsStringPrinter,class,0,2,1,0,0,1,2,1,0,0,0,0,0,8
src,com.puppycrawl.tools.checkstyle.checks.regexp.regexpsinglelinejava.InputRegexpSinglelineJavaTrailingComment,class,0,3,1,0,0,3,2,0,0,3,1,1,0,27
src,testset.whitespace.EmptyForInitializerPadCheckTest,class,7,6,3,0,10,15,6,5,0,0,0,0,2,116
src,api.SeverityLevel,enum,1,3,1,0,6,3,3,3,1,0,0,0,1,66
src,checks.AbstractTypeAwareCheck,class,12,85,6,1,55,605,39,18,0,16,0,0,5,546
src,com.puppycrawl.tools.checkstyle.checks.outertypefilename.InputOuterTypeFilenameCheckPublic,class,0,0,1,0,0,0,0,0,0,0,0,0,0,6
src,testset.api.JavadocTokenTypesTest,class,2,2,1,0,4,1,2,2,0,0,0,0,0,227
src,api.RootModule,interface,2,4,1,0,0,6,4,0,0,0,0,0,0,52
src,experiment.MainTestCkeckStlyeIncling,class,6,497,1,0,12,3,3,3,1,0,0,0,1,689
src,com.puppycrawl.tools.checkstyle.checks.coding.multiplestringliterals.InputMultipleStringLiterals,class,0,5,1,0,1,10,5,0,0,6,0,0,1,24
src,checks.metrics.BooleanExpressionComplexityCheck,class,5,39,4,0,21,113,19,13,1,7,1,2,3,254
src,com.puppycrawl.tools.checkstyle.checks.naming.interfacetypeparametername.Input,class,6,11,1,0,0,55,10,1,0,0,0,0,0,46
src,test.resources.com.puppycrawl.tools.checkstyle.ant.checkstyleanttask.InputCheckstyleAntTaskError,class,0,0,1,0,0,0,0,0,0,2,0,2,0,8
src,checks.metrics.AbstractComplexityCheck,class,4,22,4,2,17,88,16,6,0,4,0,1,2,176
src,testset.coding.SimplifyBooleanExpressionCheckTest,class,4,3,3,0,8,3,3,2,0,0,0,0,1,53
src,com.puppycrawl.tools.checkstyle.checks.avoidescapedunicodecharacters.InputAvoidEscapedUnicodeCharacters,class,0,29,1,0,0,9,6,4,1,13,0,1,0,90
src,checks.javadoc.utils.InlineTagUtil,class,2,11,1,0,20,13,6,1,5,6,0,6,8,122
src,com.puppycrawl.tools.checkstyle.checks.suppresswarningsholder.InputSuppressWarningsHolder6,class,1,1,1,0,0,0,1,1,1,0,0,0,0,12
src,checks.indentation.WhileHandler,class,5,3,3,0,7,3,3,2,0,0,0,0,0,58
src,api.LineColumn,class,1,5,1,0,2,2,4,4,0,2,0,0,0,59
src,com.puppycrawl.tools.checkstyle.checks.design.designforextension.InputDesignForExtensionNativeMethods,class,0,7,1,0,0,21,7,5,3,0,0,0,0,20
src,com.puppycrawl.tools.checkstyle.checks.coding.illegaltype.InputIllegalTypeSimilarClassName,class,1,0,1,0,0,0,0,0,0,1,0,0,0,6
src,com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.SpecialCasesInForLoop,class,3,43,1,0,9,459,26,9,1,8,0,0,0,249
src,checks.design.OneTopLevelClassCheck,class,3,13,4,0,15,4,5,4,0,3,1,1,0,150
src,com.puppycrawl.tools.checkstyle.checks.javadoc.javadocmethod.InputJavadocMethodGenerics,class,1,6,1,0,0,15,6,6,0,0,0,0,0,60
src,testset.coding.AvoidInlineConditionalsCheckTest,class,4,3,3,0,8,3,3,2,0,0,0,0,1,52
src,com.puppycrawl.tools.checkstyle.grammar.java8.InputAnnotations9,class,2,1,1,0,0,0,1,1,1,0,0,0,0,12
src,com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterFor,class,0,14,1,0,0,1,2,0,0,0,0,0,0,46
src,com.puppycrawl.tools.checkstyle.checks.modifier.redundantmodifier.InputRedundantModifierStaticModifierInNestedEnum,class,0,0,1,0,0,0,0,0,0,0,0,0,0,11
src,com.puppycrawl.tools.checkstyle.checks.whitespace.parenpad.InputParenPadStartOfTheLine,class,0,1,1,0,0,0,1,1,0,0,0,0,0,7
src,com.puppycrawl.tools.checkstyle.checks.design.throwscount.SubClass,class,1,12,2,0,0,66,12,0,0,0,0,0,0,49
src,checks.coding.IllegalTokenCheck,class,3,7,4,0,10,4,4,4,0,1,1,1,2,103
src,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidArrayInitIndent,class,2,3,1,0,1,3,3,1,0,15,0,1,0,84
src,com.puppycrawl.tools.checkstyle.checks.javadoc.javadoctype.InputJavadocTypeBadTag,class,0,0,1,0,0,0,0,0,0,0,0,0,0,8
src,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisExtendedMethod,class,0,0,1,0,3,0,0,0,0,1,0,0,1,8
src,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationTryResourcesNotStrict,class,0,14,1,0,10,3,2,0,1,0,0,0,26,166
src,checks.imports.AvoidStarImportCheck,class,4,17,4,0,13,20,9,7,0,4,1,1,1,160
src,com.puppycrawl.tools.checkstyle.checks.javadoc.javadoctype.InputJavadocTypeScopeInnerClasses,class,0,0,1,0,0,0,0,0,0,0,0,0,0,37
src,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyIgnoreEnums,class,0,1,1,0,0,0,1,1,0,0,0,0,0,15
src,checks.indentation.ExpressionHandler,class,6,83,1,8,50,331,31,4,2,9,4,4,6,583
src,com.puppycrawl.tools.checkstyle.checks.design.onetoplevelclass.InputDeclarationOrderEnum,enum,0,0,1,0,0,0,0,0,0,2,0,0,0,15
src,com.puppycrawl.tools.checkstyle.checks.javadoc.summaryjavadoc.InputSummaryJavadocNoPeriod,class,0,3,1,0,0,3,3,0,0,0,0,0,0,14
src,com.puppycrawl.tools.checkstyle.grammar.java8.InputLambda17,class,2,2,1,0,1,1,2,1,0,0,0,0,0,20
src,com.puppycrawl.tools.checkstyle.checks.design.visibilitymodifier.InputVisibilityModifiersPublicImmutable,class,1,1,1,0,1,0,1,1,0,5,5,0,0,20
src,com.puppycrawl.tools.checkstyle.checks.whitespace.genericwhitespace.InputGenericWhitespaceInnerClass,class,2,0,1,0,0,0,0,0,0,1,0,0,0,8
src,com.puppycrawl.tools.checkstyle.checks.imports.importorder.InputImportOrderStaticGroupOrder,class,0,0,1,0,0,0,0,0,0,0,0,0,0,8
src,com.puppycrawl.tools.checkstyle.checks.javadoc.singlelinejavadoc.InputSingleLineJavadoc,class,0,14,1,0,0,91,14,0,0,0,0,0,0,37
src,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationCaseLevel,class,0,3,1,0,0,0,1,1,0,0,0,0,0,29
src,com.puppycrawl.tools.checkstyle.checks.javadoc.javadocpackage.pkghtml.InputJavadocPackageHtmlIgnored,class,0,0,1,0,0,0,0,0,0,0,0,0,0,4
src,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.Issue6264,class,0,109,1,0,15,1583,74,9,11,11,0,1,4,388
src,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationFromGuava2,class,7,23,1,0,7,105,15,12,1,0,0,0,2,103
src,com.puppycrawl.tools.checkstyle.checks.metrics.classdataabstractioncoupling.InputClassDataAbstractionCouplingExcludedPackagesCommonPackageHidden,class,4,0,1,0,0,0,0,0,0,5,5,0,0,16
src,checkstyle.DefaultLogger,class,4,20,2,0,16,14,9,8,0,5,0,1,0,165
src,com.puppycrawl.tools.checkstyle.checks.modifier.redundantmodifier.PackagePrivateClassWithNotRedundantConstructor,class,0,5,1,0,0,10,5,4,0,0,0,0,0,20
src,testset.TestAll,class,186,0,1,0,0,0,0,0,0,0,0,0,0,312
src,test.resources.com.puppycrawl.tools.checkstyle.checks.annotation.annotationlocation.Foo,class,5,9,1,0,0,34,9,2,0,9,8,0,0,81
src,checks.indentation.MethodCallHandler,class,7,31,2,0,24,21,7,3,1,0,0,0,3,188
src,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationLambda2,class,2,6,1,0,2,15,6,4,1,0,0,0,0,35
src,com.puppycrawl.tools.checkstyle.checks.regexp.regexp.InputRegexpTrailingComment,class,0,3,1,0,0,3,2,0,0,3,1,1,0,27
src,com.puppycrawl.tools.checkstyle.checks.sizes.methodcount.InputMethodCount,class,0,30,1,0,0,435,30,13,0,0,0,0,0,160
src,com.puppycrawl.tools.checkstyle.checks.whitespace.emptylineseparator.InputEmptyLineSeparatorMultipleImportEmptyClass,class,0,0,1,0,0,0,0,0,0,0,0,0,0,6
src,test.resources.com.puppycrawl.tools.checkstyle.asttreestringprinter.InputAstTreeStringPrinterFullOfSinglelineComments,class,0,2,1,0,1,0,1,1,1,0,0,0,0,65
src,test.resources.com.puppycrawl.tools.checkstyle.checks.annotation.annotationlocation.InputAnnotationLocationWithoutAnnotations,class,2,4,1,0,1,6,3,1,1,0,0,0,0,17
src,com.puppycrawl.tools.checkstyle.checks.javadoc.javadocvariable.InputJavadocVariableInner,class,1,1,1,0,0,0,1,1,1,11,3,3,0,66
src,checks.coding.FinalLocalVariableCheck,class,4,44,4,0,24,25,10,6,2,2,1,1,4,231
src,checkstyle.TreeWalker,class,28,111,2,0,104,265,26,11,7,12,0,2,16,674
src,test.resources.com.puppycrawl.tools.checkstyle.asttreestringprinter.InputAstTreeStringPrinterJavadoc,class,0,1,1,0,0,0,1,0,0,0,0,0,0,6
src,test.resources.com.puppycrawl.tools.checkstyle.checks.blocks.avoidnestedblocks.InputAvoidNestedBlocksDefault,class,0,8,1,0,1,0,1,1,0,0,0,0,1,58
src,testset.whitespace.SingleSpaceSeparatorCheckTest,class,1,1,3,0,0,0,1,0,0,0,0,0,0,150
src,checks.whitespace.SeparatorWrapCheck,class,4,9,5,0,10,8,5,5,0,2,2,2,0,153
src,testset.whitespace.GenericWhitespaceCheckTest,class,4,3,3,0,3,3,3,2,0,0,0,0,0,160
src,checks.coding.SimplifyBooleanReturnCheck,class,5,17,4,0,12,19,7,4,3,1,1,1,5,152
src,com.puppycrawl.tools.checkstyle.checks.modifier.redundantmodifier.InputRedundantModifierAnnotationOnEnumConstructor2,enum,0,2,1,0,0,1,2,0,0,0,0,0,0,13
src,com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.E,interface,2,1,1,0,1,0,1,1,1,1,0,0,0,26
src,com.puppycrawl.tools.checkstyle.checks.coding.onestatementperline.InputOneStatementPerLineMultiline,class,0,17,1,0,1,0,9,0,0,13,0,0,0,162
src,com.puppycrawl.tools.checkstyle.checks.whitespace.separatorwrap.BarException4TC,class,1,6,5,0,6,6,4,4,2,0,0,0,4,51
src,checks.indentation.ObjectBlockHandler,class,5,18,3,0,23,45,10,2,0,0,0,0,1,117
src,checks.javadoc.WriteTagCheck,class,8,22,4,0,16,8,9,7,0,8,3,3,3,232
src,checks.whitespace.NoWhitespaceAfterCheck,class,3,41,4,0,24,83,14,5,8,2,1,1,13,315
src,com.puppycrawl.tools.checkstyle.checks.whitespace.genericwhitespace.InputGenericWhitespaceNested,class,4,0,1,0,0,0,0,0,0,0,0,0,0,8
src,testset.internal.utils.AuditEventUtFormatter,class,1,3,1,0,9,0,1,1,0,1,0,1,0,44
src,com.puppycrawl.tools.checkstyle.checks.imports.unusedimports.InputUnusedImportsWithoutWarnings,class,0,0,1,0,1,0,0,0,0,1,0,1,1,6
src,com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespaceafter.InputNoWhitespaceAfterArrayDeclarations,class,3,7,1,0,0,19,7,0,0,26,0,0,0,56
src,checks.blocks.RightCurlyOption,enum,0,0,1,0,0,0,0,0,0,0,0,0,0,51
src,checks.sizes.MethodLengthCheck,class,4,15,4,0,7,5,6,6,0,4,1,2,0,124
src,com.puppycrawl.tools.checkstyle.checks.naming.membername.InputMemberName,class,0,0,1,0,0,0,0,0,0,8,2,0,0,12
src,testset.VarexJConstants,class,0,0,1,0,1,0,0,0,0,1,1,1,0,13
src,com.puppycrawl.tools.checkstyle.checks.coding.superfinalize.OneMore,class,0,10,1,0,2,36,8,7,0,0,0,0,0,58
src,com.puppycrawl.tools.checkstyle.grammar.java8.InputAnnotations4,class,1,1,1,0,0,0,1,1,1,0,0,0,0,10
src,com.puppycrawl.tools.checkstyle.grammar.java8.InputAnnotations10,class,1,2,1,0,0,0,1,1,1,0,0,0,0,17
src,com.puppycrawl.tools.checkstyle.checks.imports.avoidstarimport.InputAvoidStarImportDefault,class,1,4,1,0,3,3,3,3,0,9,0,0,3,94
src,checks.coding.ArrayTrailingCommaCheck,class,3,8,4,0,6,4,4,4,0,1,1,1,0,80
src,checks.header.HeaderCheck,class,2,12,5,0,12,2,5,2,0,4,2,3,3,101
src,com.puppycrawl.tools.checkstyle.checks.whitespace.separatorwrap.InputSeparatorWrapForTestMethodRef,class,0,2,1,0,1,1,2,0,0,0,0,0,2,16
src,com.puppycrawl.tools.checkstyle.checks.imports.redundantimport.InputRedundantImportBug,class,0,1,1,0,0,0,1,1,0,1,0,1,0,9
src,checks.coding.EmptyStatementCheck,class,3,4,4,0,3,4,4,4,0,1,1,1,0,73
src,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisEnumConstant,class,1,1,1,0,0,0,1,1,0,1,0,0,0,10
src,checks.indentation.TryHandler,class,7,4,3,0,2,1,2,2,0,0,0,0,0,51
src,testset.imports.AvoidStaticImportCheckTest,class,5,8,3,0,8,28,8,7,0,0,0,0,5,158
src,com.puppycrawl.tools.checkstyle.checks.javadoc.javadocmethod.InputJavadocMethodConstructor,class,0,6,1,0,0,0,6,6,0,1,0,0,0,16
src,com.puppycrawl.tools.checkstyle.main.InputMain1,class,0,0,1,0,0,0,0,0,0,0,0,0,0,4
src,checks.indentation.LineSet,class,0,7,1,0,8,0,7,7,0,1,0,0,0,96
src,com.puppycrawl.tools.checkstyle.checks.annotation.suppresswarnings.InputSuppressWarningsValuePair,class,0,1,1,0,0,0,1,1,1,1,1,1,0,11
src,testset.coding.MultipleStringLiteralsCheckTest,class,4,8,3,0,10,28,8,7,0,0,0,0,6,147
src,com.puppycrawl.tools.checkstyle.utils.blockcommentposition.InputBlockCommentPositionOnMethod,class,0,4,1,0,0,6,4,1,0,0,0,0,0,28
src,com.puppycrawl.tools.checkstyle.checks.coding.returncount.InputReturnCountLambda,class,0,17,1,0,6,10,5,0,0,2,0,0,4,53
src,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesConditional,class,0,18,1,0,1,0,1,1,0,0,0,0,2,45
src,com.puppycrawl.tools.checkstyle.checks.javadoc.nonemptyatclausedescription.InputNonEmptyAtclauseDescription,class,0,10,1,0,0,45,10,10,0,0,0,0,0,113
src,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.UniqEmptyClass,class,0,2,1,0,0,0,1,0,0,1,0,0,0,19
src,com.puppycrawl.tools.checkstyle.checks.modifier.interfacememberimpliedmodifier.InputInterfaceMemberImpliedModifierPackageScopeInterface,interface,0,8,1,0,0,28,8,4,2,8,4,4,0,31
src,checkstyle.TreeWalkerAuditEvent,class,3,12,1,0,7,0,12,12,0,4,0,0,0,131
src,com.puppycrawl.tools.checkstyle.checks.whitespace.typecastparenpad.SpecialCasesInForLoop_TypecastParenPad,class,3,43,1,0,9,459,26,9,1,8,0,0,0,249
src,com.puppycrawl.tools.checkstyle.checks.javadoc.javadocpackage.bothfiles.InputJavadocPackageBothIgnored,class,0,0,1,0,0,0,0,0,0,0,0,0,0,4
src,com.puppycrawl.tools.checkstyle.checks.modifier.redundantmodifier.EWhatever,enum,0,9,1,0,0,36,9,5,0,0,0,0,0,20
src,com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterLiteralFor,class,0,17,1,0,5,10,5,0,0,0,0,0,0,56
src,checks.indentation.ImportHandler,class,3,4,2,0,5,1,2,2,0,0,0,0,0,52
src,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidLabelIndent,class,0,4,1,0,1,0,1,1,0,0,0,0,3,31
src,gui.AbstractCellEditor,class,0,15,1,0,5,24,9,7,0,1,0,0,0,151
src,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesSingleLineStatements,class,1,56,1,0,3,89,14,1,1,2,0,0,6,102
src,testset.indentation.LineSetTest,class,0,0,1,0,0,0,0,0,0,0,0,0,0,34
src,com.puppycrawl.tools.checkstyle.checks.design.throwscount.ParentClass,class,1,2,2,0,1,1,2,2,0,0,0,0,0,17
src,test.resources.com.puppycrawl.tools.checkstyle.asttreestringprinter.InputAstTreeStringPrinterAttributesAndMethodsJavadoc,class,0,1,1,0,0,0,1,1,0,1,0,0,0,12
src,test.resources.com.puppycrawl.tools.checkstyle.checks.annotation.missingoverride.InputMissingOverrideNotOverride,class,0,3,1,0,0,3,3,1,1,1,1,0,0,19
src,com.puppycrawl.tools.checkstyle.checks.javadoc.abstractjavadoc.InputAbstractJavadocCustomTag,class,0,2,1,0,0,1,2,0,0,0,0,0,0,9
src,com.puppycrawl.tools.checkstyle.checks.header.regexpheader.InputRegexpHeaderIgnore,class,0,0,1,0,0,0,0,0,0,0,0,0,0,15
src,checks.blocks.RightCurlyCheck,class,4,55,5,0,18,30,9,6,0,5,4,4,3,308
src,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidMethodIndent,class,1,21,1,0,12,153,18,10,0,0,0,0,18,153
src,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidTryResourcesIndent,class,0,2,1,0,1,0,1,0,1,0,0,0,0,33
src,com.puppycrawl.tools.checkstyle.checks.outertypefilename.InputOuterTypeFilename1,class,0,0,1,0,0,0,0,0,0,0,0,0,0,6
src,com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespaceafter.SpecialCasesInForLoop,class,3,44,1,0,9,459,26,9,1,8,0,0,0,257
src,testset.blocks.EmptyBlockCheckTest,class,5,6,3,0,8,15,6,5,0,0,0,0,4,226
src,com.puppycrawl.tools.checkstyle.grammar.InputLineCommentAtTheEndOfFile,class,0,0,1,0,0,0,0,0,0,0,0,0,0,4
src,checks.design.InnerTypeLastCheck,class,3,12,4,0,7,2,5,5,0,2,1,1,1,90
src,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.MyEnum,enum,8,11,1,0,4,53,11,2,0,5,1,1,0,87
src,com.puppycrawl.tools.checkstyle.checks.imports.importcontrol.InputImportControl_Blacklist,class,0,0,1,0,0,0,0,0,0,0,0,0,0,9
src,com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeMethodRef,class,3,2,1,0,0,1,2,1,0,0,0,0,0,17
src,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAloneOrSingleline,class,1,71,1,0,13,528,30,4,0,5,0,0,5,146
src,com.puppycrawl.tools.checkstyle.checks.modifier.classmemberimpliedmodifier.InputClassMemberImpliedModifierOnClassSetEnumFalse,class,0,5,1,0,0,10,5,4,2,4,4,2,0,55
src,com.puppycrawl.tools.checkstyle.grammar.java8.InputAnnotations1,class,1,0,1,0,0,0,0,0,0,1,0,0,0,8
src,com.puppycrawl.tools.checkstyle.checks.javadoc.abstractjavadoc.ClassWithPlainComment,class,1,4,1,0,0,4,4,0,0,3,2,2,0,101
src,testset.checkstyle.AbstractPathTestSupport,class,0,4,1,3,5,6,4,0,1,2,0,2,2,59
src,com.puppycrawl.tools.checkstyle.grammar.java8.InputDefaultMethods,interface,0,2,1,0,1,1,2,2,0,0,0,0,0,7
src,testset.modifier.ClassMemberImpliedModifierCheckTest,class,1,1,3,0,0,0,1,0,0,0,0,0,0,125
src,api.Contextualizable,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,36
src,checks.imports.ImportControlLoader,class,9,25,3,0,17,15,7,2,2,6,0,5,2,192
src,com.puppycrawl.tools.checkstyle.grammar.java8.InputLambda9,class,2,3,1,0,5,1,3,3,2,1,0,1,2,15
src,checks.TrailingCommentCheck,class,6,25,5,0,31,11,7,6,0,3,1,2,1,215
src,com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterMultilineCast,class,0,1,1,0,0,0,1,0,0,0,0,0,0,10
src,com.puppycrawl.tools.checkstyle.checks.design.visibilitymodifier.InputVisibilityModifierIsStarImport,class,0,0,1,0,0,0,0,0,0,0,0,0,0,4
src,testset.header.RegexpHeaderCheckTest,class,3,4,3,0,8,6,4,3,0,0,0,0,0,339
src,checks.sizes.FileLengthCheck,class,1,5,4,0,2,0,3,2,0,3,1,2,0,86
src,checks.whitespace.NoWhitespaceBeforeCheck,class,3,16,4,0,10,4,5,5,0,2,1,1,2,133
src,com.puppycrawl.tools.checkstyle.checks.metrics.classfanoutcomplexity.Interface,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,3
src,testset.naming.LambdaParameterNameCheckTest,class,1,1,3,0,0,0,1,0,0,0,0,0,0,72
src,testset.api.FilterSetTest,class,3,3,1,0,7,3,3,3,0,0,0,0,0,55
src,com.puppycrawl.tools.checkstyle.grammar.java8.InputLambda11,class,2,3,1,0,5,1,3,3,2,1,0,1,2,15
src,com.puppycrawl.tools.checkstyle.checks.design.visibilitymodifier.InputVisibilityModifierImmutableStarImport,class,1,0,1,0,0,0,0,0,0,1,1,0,0,9
src,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationJavadoc,class,0,1,1,0,0,0,1,0,0,1,0,0,0,16
src,com.puppycrawl.tools.checkstyle.checks.imports.customimportorder.InputCustomImportOrderFindBetterPatternMatch,class,0,0,1,0,0,0,0,0,0,0,0,0,0,9
src,testset.naming.LocalVariableNameCheckTest,class,1,1,3,0,0,0,1,0,0,0,0,0,0,85
src,checks.naming.ConstantNameCheck,class,3,9,7,0,8,10,5,4,0,0,0,0,3,107
src,test.resources.com.puppycrawl.tools.checkstyle.asttreestringprinter.InputAstTreeStringPrinterJavadocPosition,class,0,1,1,0,0,0,1,0,0,0,0,0,0,10
src,com.puppycrawl.tools.checkstyle.checks.coding.hiddenfield.OneLetterField,class,2,38,1,0,0,119,30,23,3,18,1,4,0,245
src,com.puppycrawl.tools.checkstyle.checks.imports.avoidstaticimport.InputAvoidStaticImportNestedClass,class,0,0,1,0,0,0,0,0,0,2,2,2,0,7
src,com.puppycrawl.tools.checkstyle.utils.blockcommentposition.InputBlockCommentPositionOnInterface2,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,17
src,testset.coding.ModifiedControlVariableCheckTest,class,5,8,3,0,13,15,6,5,0,0,0,0,3,141
src,testset.checks.AvoidEscapedUnicodeCharactersCheckTest,class,4,5,3,0,8,10,5,3,1,3,0,3,4,427
src,checkstyle.PropertiesExpander,class,1,4,1,0,1,0,2,2,0,1,0,0,0,51
src,com.puppycrawl.tools.checkstyle.checks.coding.emptystatement.InputEmptyStatement,class,0,17,1,0,0,3,3,3,0,0,0,0,0,69
src,com.puppycrawl.tools.checkstyle.checks.javadoc.summaryjavadoc.InputSummaryJavadocCorrect,class,1,30,1,0,0,433,30,0,0,4,3,3,0,162
src,testset.whitespace.OperatorWrapCheckTest,class,1,1,3,0,0,0,1,0,0,0,0,0,0,116
src,com.puppycrawl.tools.checkstyle.checks.coding.requirethis.Calculator,class,2,6,1,0,9,0,6,2,0,8,0,0,2,53
src,checks.coding.MissingSwitchDefaultCheck,class,2,4,5,0,6,4,4,4,0,1,1,1,1,78
src,utils.AnnotationUtil,class,2,30,1,0,14,9,7,5,6,1,0,1,6,202
src,checkstyle.Defn,class,0,1,1,0,0,0,1,0,0,1,1,1,0,37
src,com.puppycrawl.tools.checkstyle.checks.coding.parameterassignment.InputParameterAssignmentWithUnchecked,class,1,6,1,0,1,9,5,1,0,1,0,0,0,33
src,com.puppycrawl.tools.checkstyle.javadocpropertiesgenerator.InputJavadocPropertiesGeneratorCorrect,class,0,0,1,0,0,0,0,0,0,4,4,4,0,40
