SkipTrack:true, VolumeControl:true, PlaylistControl:true, RemoveTrack:true, Time:true, Wav:false, ReorderPlaylist:true, Mp3:true, Playlist:true, Light:true, SaveAndLoadPlaylist:false, ChangeListener:true, GUI:true, FeatureAmp:true, QueueTrack:false, FileSupport:true, PlaylistContextMenu:false, Mute:false, ProgressBar:true, TagEditor:false, ShowTime:false, Aac:false, LoadFolder:true, MultiplePlaylists:false, ShowCover:false, PlaylistMenu:true, ShuffleRepeat:true, Base:true, Ogg:true, PlaylistTabs:false, AddPlaylistWrapper:false, Skins:true, Dark:false, ClearPlaylist:true, 
featureamp:truegui:truefilesupport:truebase:trueskiptrack:truevolumecontrol:falseplaylistcontrol:trueremovetrack:truetime:truewav:truereorderplaylist:truemp3:trueplaylist:truelight:truesaveandloadplaylist:truechangelistener:truequeuetrack:trueplaylistcontextmenu:truemute:falseprogressbar:truetageditor:trueshowtime:trueaac:falseloadfolder:truemultipleplaylists:trueshowcover:trueplaylistmenu:trueshufflerepeat:falseogg:falseplaylisttabs:trueaddplaylistwrapper:falseskins:truedark:falseclearplaylist:false

Configuration:
Base()
ReorderPlaylist.initPlaylist
ReorderPlaylist.initPlaylist
[GUI.FileDialog] addAllowedFileExtensions(mp3)
[GUI.FileDialog] addAllowedFileExtensions(wav)
File Loaded: C:\Users\Fischer_PC\Documents\2019_CSS_Journal\Challenge\workspace_IncLing\FeatureAMP3\media\note.mp3
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: 
[Base.playSong] Load: 
Playlist.load currentSongIndex = 0
Playlist.load currentSongIndex = 0
Base()
ReorderPlaylist.initPlaylist
ReorderPlaylist.initPlaylist
[GUI.FileDialog] addAllowedFileExtensions(mp3)
[GUI.FileDialog] addAllowedFileExtensions(wav)
File Loaded: C:\Users\Fischer_PC\Documents\2019_CSS_Journal\Challenge\workspace_IncLing\FeatureAMP3\media\alarme.wav
audioHeader=org.jaudiotagger.audio.generic.GenericAudioHeader
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: alarme.wav
[Base.playSong] Load: alarme.wav
Playlist.load currentSongIndex = 0
Playlist.load currentSongIndex = 0
Base()
ReorderPlaylist.initPlaylist
ReorderPlaylist.initPlaylist
[GUI.FileDialog] addAllowedFileExtensions(mp3)
[GUI.FileDialog] addAllowedFileExtensions(wav)
File Loaded: C:\Users\Fischer_PC\Documents\2019_CSS_Journal\Challenge\workspace_IncLing\FeatureAMP3\media\note.mp3
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: 
[Base.playSong] Load: 
Playlist.load currentSongIndex = 0
Playlist.load currentSongIndex = 0
Base()
ReorderPlaylist.initPlaylist
ReorderPlaylist.initPlaylist
[GUI.FileDialog] addAllowedFileExtensions(.m3u)
Loading Playlist: C:\Users\Fischer_PC\Documents\2019_CSS_Journal\Challenge\workspace_IncLing\FeatureAMP3\media\p1.m3u
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: 
[Base.playSong] Load: 
Playlist.load currentSongIndex = 0
Playlist.load currentSongIndex = 0
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: insight.mp3
Playlist.load currentSongIndex = 0
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: long-expected.mp3
Playlist.load currentSongIndex = 0
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: 
Playlist.load currentSongIndex = 0
Base()
ReorderPlaylist.initPlaylist
ReorderPlaylist.initPlaylist
[GUI.FileDialog] addAllowedFileExtensions(mp3)
[GUI.FileDialog] addAllowedFileExtensions(wav)
File Loaded: C:\Users\Fischer_PC\Documents\2019_CSS_Journal\Challenge\workspace_IncLing\FeatureAMP3\media\na_Gangorra.mp3
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: Na Gangorra
[Base.playSong] Load: Na Gangorra
Playlist.load currentSongIndex = 0
Playlist.load currentSongIndex = 0
Base()
ReorderPlaylist.initPlaylist
ReorderPlaylist.initPlaylist
Base()
ReorderPlaylist.initPlaylist
ReorderPlaylist.initPlaylist
[GUI.FileDialog] addAllowedFileExtensions(mp3)
[GUI.FileDialog] addAllowedFileExtensions(wav)
File Loaded: C:\Users\Fischer_PC\Documents\2019_CSS_Journal\Challenge\workspace_IncLing\FeatureAMP3\media\note.mp3
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: 
[Base.playSong] Load: 
Playlist.load currentSongIndex = 0
Playlist.load currentSongIndex = 0
[GUI.FileDialog] addAllowedFileExtensions(mp3)
[GUI.FileDialog] addAllowedFileExtensions(wav)
File Loaded: media\discreet.mp3
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: 
Playlist.load currentSongIndex = 0
[GUI.FileDialog] addAllowedFileExtensions(mp3)
[GUI.FileDialog] addAllowedFileExtensions(wav)
File Loaded: media\hollow.ogg
[Playlist.notifySongLoaded]
java.lang.NullPointerException
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.lang.reflect.Method.invoke(Unknown Source)
	at featureamp.playlist.PlaylistDataModel.getValueAt(PlaylistDataModel.java:100)
	at javax.swing.table.TableRowSorter$TableRowSorterModelWrapper.getValueAt(Unknown Source)
	at javax.swing.DefaultRowSorter.compare(Unknown Source)
	at javax.swing.DefaultRowSorter.access$100(Unknown Source)
	at javax.swing.DefaultRowSorter$Row.compareTo(Unknown Source)
	at javax.swing.DefaultRowSorter$Row.compareTo(Unknown Source)
	at java.util.ComparableTimSort.countRunAndMakeAscending(Unknown Source)
	at java.util.ComparableTimSort.sort(Unknown Source)
	at java.util.Arrays.sort(Unknown Source)
	at javax.swing.DefaultRowSorter.sort(Unknown Source)
	at javax.swing.DefaultRowSorter.allRowsChanged(Unknown Source)
	at javax.swing.JTable.notifySorter(Unknown Source)
	at javax.swing.JTable.sortedTableChanged(Unknown Source)
	at javax.swing.JTable.tableChanged(Unknown Source)
	at javax.swing.table.AbstractTableModel.fireTableChanged(Unknown Source)
	at javax.swing.table.AbstractTableModel.fireTableDataChanged(Unknown Source)
	at featureamp.playlist.PlaylistDataModel.append(PlaylistDataModel.java:120)
	at featureamp.FeatureAmp.notifySongLoaded(FeatureAmp.java:611)
	at featureamp.FeatureAmp.filesLoaded(FeatureAmp.java:501)
	at featureamp.FeatureAmp.actionPerformed__wrappee__GUI(FeatureAmp.java:1154)
	at featureamp.FeatureAmp.actionPerformed__wrappee__LoadFolder(FeatureAmp.java:1189)
	at featureamp.FeatureAmp.actionPerformed__wrappee__SaveAndLoadPlaylist(FeatureAmp.java:1219)
	at featureamp.FeatureAmp.actionPerformed__wrappee__SkipTrack(FeatureAmp.java:1237)
	at featureamp.FeatureAmp.actionPerformed__wrappee__ShuffleRepeat(FeatureAmp.java:1252)
	at featureamp.FeatureAmp.actionPerformed__wrappee__RemoveTrack(FeatureAmp.java:1284)
	at featureamp.FeatureAmp.actionPerformed__wrappee__ClearPlaylist(FeatureAmp.java:1296)
	at featureamp.FeatureAmp.actionPerformed__wrappee__QueueTrack(FeatureAmp.java:1315)
	at featureamp.FeatureAmp.actionPerformed__wrappee__MultiplePlaylists(FeatureAmp.java:1343)
	at featureamp.FeatureAmp.actionPerformed(FeatureAmp.java:1357)
	at javax.swing.AbstractButton.fireActionPerformed(Unknown Source)
	at javax.swing.AbstractButton$Handler.actionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.fireActionPerformed(Unknown Source)
	at javax.swing.DefaultButtonModel.setPressed(Unknown Source)
	at javax.swing.AbstractButton.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI.doClick(Unknown Source)
	at javax.swing.plaf.basic.BasicMenuItemUI$Handler.mouseReleased(Unknown Source)
	at java.awt.Component.processMouseEvent(Unknown Source)
	at javax.swing.JComponent.processMouseEvent(Unknown Source)
	at java.awt.Component.processEvent(Unknown Source)
	at java.awt.Container.processEvent(Unknown Source)
	at java.awt.Component.dispatchEventImpl(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.LightweightDispatcher.retargetMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.processMouseEvent(Unknown Source)
	at java.awt.LightweightDispatcher.dispatchEvent(Unknown Source)
	at java.awt.Container.dispatchEventImpl(Unknown Source)
	at java.awt.Window.dispatchEventImpl(Unknown Source)
	at java.awt.Component.dispatchEvent(Unknown Source)
	at java.awt.EventQueue.dispatchEventImpl(Unknown Source)
	at java.awt.EventQueue.access$500(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.awt.EventQueue$3.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.awt.EventQueue$4.run(Unknown Source)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)
	at java.awt.EventQueue.dispatchEvent(Unknown Source)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
	at java.awt.EventDispatchThread.run(Unknown Source)
[Playlist.getNextSong]
[Base.playSong] Load: 
Playlist.load currentSongIndex = 1
Base()
ReorderPlaylist.initPlaylist
ReorderPlaylist.initPlaylist
[GUI.FileDialog] addAllowedFileExtensions(mp3)
[GUI.FileDialog] addAllowedFileExtensions(wav)
File Loaded: C:\Users\Fischer_PC\Documents\2019_CSS_Journal\Challenge\workspace_IncLing\FeatureAMP3\media\discreet.mp3
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: 
[Base.playSong] Load: 
Playlist.load currentSongIndex = 0
Playlist.load currentSongIndex = 0
[GUI.FileDialog] addAllowedFileExtensions(mp3)
[GUI.FileDialog] addAllowedFileExtensions(wav)
File Loaded: media\insight.mp3
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: insight.mp3
Playlist.load currentSongIndex = 0
[GUI.FileDialog] addAllowedFileExtensions(mp3)
[GUI.FileDialog] addAllowedFileExtensions(wav)
File Loaded: media\long-expected.mp3
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: long-expected.mp3
Playlist.load currentSongIndex = 0
[GUI.FileDialog] addAllowedFileExtensions(mp3)
[GUI.FileDialog] addAllowedFileExtensions(wav)
File Loaded: media\note.mp3
[Playlist.notifySongLoaded]
[Base] notifySongLoaded: 
Playlist.load currentSongIndex = 0
[GUI.FileDialog] addAllowedFileExtensions(.m3u)
Save Playlist to: C:\Users\Fischer_PC\Documents\2019_CSS_Journal\Challenge\workspace_IncLing\FeatureAMP3\media\p1.m3u
cont: 8((( apos os testes))) featureamp:truegui:truefilesupport:truebase:trueskiptrack:truevolumecontrol:falseplaylistcontrol:trueremovetrack:truetime:truewav:truereorderplaylist:truemp3:trueplaylist:truelight:truesaveandloadplaylist:truechangelistener:truequeuetrack:trueplaylistcontextmenu:truemute:falseprogressbar:truetageditor:trueshowtime:trueaac:falseloadfolder:truemultipleplaylists:trueshowcover:trueplaylistmenu:trueshufflerepeat:falseogg:falseplaylisttabs:trueaddplaylistwrapper:falseskins:truedark:falseclearplaylist:false


 ----------------------- 


featureamp:truegui:truefilesupport:truebase:trueskiptrack:falsevolumecontrol:trueplaylistcontrol:trueremovetrack:falsetime:truewav:falsereorderplaylist:truemp3:trueplaylist:truelight:truesaveandloadplaylist:falsechangelistener:truequeuetrack:falseplaylistcontextmenu:falsemute:trueprogressbar:truetageditor:falseshowtime:falseaac:trueloadfolder:truemultipleplaylists:falseshowcover:falseplaylistmenu:trueshufflerepeat:falseogg:falseplaylisttabs:falseaddplaylistwrapper:trueskins:truedark:falseclearplaylist:false


Configuration:
Base()
ReorderPlaylist.initPlaylist
cont: 9((( apos os testes))) featureamp:truegui:truefilesupport:truebase:trueskiptrack:falsevolumecontrol:trueplaylistcontrol:trueremovetrack:falsetime:truewav:falsereorderplaylist:truemp3:trueplaylist:truelight:truesaveandloadplaylist:falsechangelistener:truequeuetrack:falseplaylistcontextmenu:falsemute:trueprogressbar:truetageditor:falseshowtime:falseaac:trueloadfolder:truemultipleplaylists:falseshowcover:falseplaylistmenu:trueshufflerepeat:falseogg:falseplaylisttabs:falseaddplaylistwrapper:trueskins:truedark:falseclearplaylist:false


 ----------------------- 


featureamp:truegui:truefilesupport:truebase:trueskiptrack:truevolumecontrol:trueplaylistcontrol:trueremovetrack:truetime:truewav:truereorderplaylist:truemp3:falseplaylist:truelight:falsesaveandloadplaylist:truechangelistener:truequeuetrack:falseplaylistcontextmenu:falsemute:falseprogressbar:truetageditor:falseshowtime:trueaac:trueloadfolder:truemultipleplaylists:falseshowcover:falseplaylistmenu:trueshufflerepeat:falseogg:trueplaylisttabs:falseaddplaylistwrapper:falseskins:truedark:trueclearplaylist:true


Configuration:
cont: 10((( apos os testes))) 
featureamp:truegui:truefilesupport:truebase:trueskiptrack:truevolumecontrol:trueplaylistcontrol:trueremovetrack:truetime:truewav:truereorderplaylist:truemp3:falseplaylist:truelight:falsesaveandloadplaylist:truechangelistener:truequeuetrack:falseplaylistcontextmenu:falsemute:falseprogressbar:truetageditor:falseshowtime:trueaac:trueloadfolder:truemultipleplaylists:falseshowcover:falseplaylistmenu:trueshufflerepeat:falseogg:trueplaylisttabs:falseaddplaylistwrapper:falseskins:truedark:trueclearplaylist:true


 ----------------------- 


Configuration:
featureamp:truegui:truefilesupport:truebase:trueskiptrack:falsevolumecontrol:trueplaylistcontrol:trueremovetrack:falsetime:truewav:falsereorderplaylist:truemp3:trueplaylist:truelight:truesaveandloadplaylist:falsechangelistener:truequeuetrack:falseplaylistcontextmenu:truemute:trueprogressbar:truetageditor:falseshowtime:falseaac:falseloadfolder:truemultipleplaylists:falseshowcover:trueplaylistmenu:falseshufflerepeat:falseogg:falseplaylisttabs:falseaddplaylistwrapper:trueskins:truedark:falseclearplaylist:false

Base()
[Playlist.getNextSong]
ReorderPlaylist.initPlaylist
cont: 11((( apos os testes))) 
featureamp:truegui:truefilesupport:truebase:trueskiptrack:falsevolumecontrol:trueplaylistcontrol:trueremovetrack:falsetime:truewav:falsereorderplaylist:truemp3:trueplaylist:truelight:truesaveandloadplaylist:falsechangelistener:truequeuetrack:falseplaylistcontextmenu:truemute:trueprogressbar:truetageditor:falseshowtime:falseaac:falseloadfolder:truemultipleplaylists:falseshowcover:trueplaylistmenu:falseshufflerepeat:falseogg:falseplaylisttabs:falseaddplaylistwrapper:trueskins:truedark:falseclearplaylist:falseConfiguration:



 ----------------------- 


featureamp:truegui:truefilesupport:truebase:trueskiptrack:truevolumecontrol:trueplaylistcontrol:trueremovetrack:falsetime:truewav:truereorderplaylist:truemp3:falseplaylist:truelight:falsesaveandloadplaylist:falsechangelistener:truequeuetrack:falseplaylistcontextmenu:truemute:trueprogressbar:truetageditor:trueshowtime:trueaac:trueloadfolder:truemultipleplaylists:trueshowcover:falseplaylistmenu:trueshufflerepeat:falseogg:falseplaylisttabs:trueaddplaylistwrapper:trueskins:truedark:trueclearplaylist:false

cont: 12((( apos os testes))) 
featureamp:truegui:truefilesupport:truebase:trueskiptrack:truevolumecontrol:trueplaylistcontrol:trueremovetrack:falsetime:truewav:truereorderplaylist:truemp3:falseplaylist:truelight:falsesaveandloadplaylist:falsechangelistener:truequeuetrack:falseplaylistcontextmenu:truemute:trueprogressbar:truetageditor:trueshowtime:trueaac:trueloadfolder:truemultipleplaylists:trueshowcover:falseplaylistmenu:trueshufflerepeat:falseogg:falseplaylisttabs:trueaddplaylistwrapper:trueskins:truedark:trueclearplaylist:false


 ----------------------- 


Configuration:
featureamp:truegui:truefilesupport:truebase:trueskiptrack:truevolumecontrol:falseplaylistcontrol:trueremovetrack:truetime:truewav:truereorderplaylist:truemp3:falseplaylist:truelight:falsesaveandloadplaylist:truechangelistener:truequeuetrack:falseplaylistcontextmenu:falsemute:falseprogressbar:truetageditor:falseshowtime:trueaac:trueloadfolder:truemultipleplaylists:falseshowcover:falseplaylistmenu:trueshufflerepeat:trueogg:falseplaylisttabs:falseaddplaylistwrapper:falseskins:truedark:trueclearplaylist:true

cont: 13((( apos os testes))) 
featureamp:truegui:truefilesupport:truebase:trueskiptrack:truevolumecontrol:falseplaylistcontrol:trueremovetrack:truetime:truewav:truereorderplaylist:truemp3:falseplaylist:truelight:falsesaveandloadplaylist:truechangelistener:truequeuetrack:falseplaylistcontextmenu:falsemute:falseprogressbar:truetageditor:falseshowtime:trueaac:trueloadfolder:truemultipleplaylists:falseshowcover:falseplaylistmenu:trueshufflerepeat:trueogg:falseplaylisttabs:falseaddplaylistwrapper:falseskins:truedark:trueclearplaylist:true


 ----------------------- 


Configuration:
featureamp:truegui:truefilesupport:truebase:trueskiptrack:falsevolumecontrol:falseplaylistcontrol:falseremovetrack:falsetime:truewav:falsereorderplaylist:falsemp3:trueplaylist:falselight:truesaveandloadplaylist:falsechangelistener:truequeuetrack:falseplaylistcontextmenu:falsemute:falseprogressbar:falsetageditor:falseshowtime:trueaac:falseloadfolder:falsemultipleplaylists:falseshowcover:falseplaylistmenu:falseshufflerepeat:falseogg:falseplaylisttabs:falseaddplaylistwrapper:falseskins:truedark:falseclearplaylist:false

Base()
[GUI.FileDialog] addAllowedFileExtensions(mp3)
[Base.getNextSong] NULL
File Loaded: C:\Users\Fischer_PC\Documents\2019_CSS_Journal\Challenge\workspace_IncLing\FeatureAMP3\media\note.mp3
[Base] notifySongLoaded: 
[Base.playSong] Load: 
Base()
cont: 14((( apos os testes))) featureamp:truegui:truefilesupport:truebase:trueskiptrack:falsevolumecontrol:falseplaylistcontrol:falseremovetrack:falsetime:truewav:falsereorderplaylist:falsemp3:trueplaylist:falselight:truesaveandloadplaylist:falsechangelistener:truequeuetrack:falseplaylistcontextmenu:falsemute:falseprogressbar:falsetageditor:falseshowtime:trueaac:falseloadfolder:falsemultipleplaylists:falseshowcover:falseplaylistmenu:falseshufflerepeat:falseogg:falseplaylisttabs:falseaddplaylistwrapper:falseskins:truedark:falseclearplaylist:false



 ----------------------- 


Configuration:
featureamp:truegui:truefilesupport:truebase:trueskiptrack:falsevolumecontrol:trueplaylistcontrol:trueremovetrack:truetime:truewav:truereorderplaylist:truemp3:falseplaylist:truelight:falsesaveandloadplaylist:truechangelistener:truequeuetrack:trueplaylistcontextmenu:truemute:trueprogressbar:truetageditor:trueshowtime:trueaac:falseloadfolder:truemultipleplaylists:falseshowcover:falseplaylistmenu:trueshufflerepeat:falseogg:falseplaylisttabs:trueaddplaylistwrapper:falseskins:truedark:trueclearplaylist:false

cont: 15((( apos os testes))) 
featureamp:truegui:truefilesupport:truebase:trueskiptrack:falsevolumecontrol:trueplaylistcontrol:trueremovetrack:truetime:truewav:truereorderplaylist:truemp3:falseplaylist:truelight:falsesaveandloadplaylist:truechangelistener:truequeuetrack:trueplaylistcontextmenu:truemute:trueprogressbar:truetageditor:trueshowtime:trueaac:falseloadfolder:truemultipleplaylists:falseshowcover:falseplaylistmenu:trueshufflerepeat:falseogg:falseplaylisttabs:trueaddplaylistwrapper:falseskins:truedark:trueclearplaylist:false
